CN,PLT_CN,PREV_SBP_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,SUBP_STATUS_CD,POINT_NONSAMPLE_REASN_CD,MICRCOND,SUBPCOND,MACRCOND,CONDLIST,SLOPE,ASPECT,WATERDEP,P2A_GRM_FLG,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,ROOT_DIS_SEV_CD_PNWRS,NF_SUBP_STATUS_CD,NF_SUBP_NONSAMPLE_REASN_CD,P2VEG_SUBP_STATUS_CD,P2VEG_SUBP_NONSAMPLE_REASN_CD,INVASIVE_SUBP_STATUS_CD,INVASIVE_NONSAMPLE_REASN_CD,CROWN_CLOSURE_ME_NERS,GROUND_TRAN_PTS_BARE_RMRS,GROUND_TRAN_PTS_CRYP_RMRS,GROUND_TRAN_PTS_DEV_RMRS,GROUND_TRAN_PTS_LICHEN_RMRS,GROUND_TRAN_PTS_LITTER_RMRS,GROUND_TRAN_PTS_MOSS_RMRS,GROUND_TRAN_PTS_NOTSAMP_RMRS,GROUND_TRAN_PTS_OTHER_RMRS,GROUND_TRAN_PTS_PEIS_RMRS,GROUND_TRAN_PTS_ROAD_RMRS,GROUND_TRAN_PTS_ROCK_RMRS,GROUND_TRAN_PTS_TRIS_RMRS,GROUND_TRAN_PTS_VEG_RMRS,GROUND_TRAN_PTS_WATER_RMRS,GROUND_TRAN_PTS_WOOD_RMRS,PREV_STATUSCD_RMRS,ROOTSEVCD_RMRS
1415132587290487,815129915290487,,2022,44,1,7,35,4,1,,1,1,,1000,12,20,0.2,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133340290487,815129929290487,,2022,44,1,7,53,1,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133341290487,815129929290487,,2022,44,1,7,53,2,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133342290487,815129929290487,,2022,44,1,7,53,3,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133343290487,815129929290487,,2022,44,1,7,53,4,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132535290487,815129913290487,,2022,44,1,7,65,1,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132536290487,815129913290487,,2022,44,1,7,65,2,1,,2,2,,2300,5,359,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132537290487,815129913290487,,2022,44,1,7,65,3,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132538290487,815129913290487,,2022,44,1,7,65,4,1,,1,1,,1200,2,0,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132552290487,815129914290487,,2022,44,1,7,72,1,1,,1,1,,1000,12,26,0.0,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132553290487,815129914290487,,2022,44,1,7,72,2,1,,1,1,,1000,0,0,0.0,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132554290487,815129914290487,,2022,44,1,7,72,3,1,,1,1,,1200,20,20,0.0,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132555290487,815129914290487,,2022,44,1,7,72,4,2,,2,2,,2000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132508290487,815129912290487,,2022,44,1,7,87,1,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132509290487,815129912290487,,2022,44,1,7,87,2,1,,2,2,,2000,12,226,0.2,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132510290487,815129912290487,,2022,44,1,7,87,3,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132511290487,815129912290487,,2022,44,1,7,87,4,1,,1,1,,1200,0,0,0.2,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132416290487,815129911290487,,2022,44,1,7,113,1,1,,1,1,,1000,0,0,0.0,,2023-08-28 14:17:21,,8,4,,,,1,,1,,,,,,,,,,,,,,,,,,,
1415132417290487,815129911290487,,2022,44,1,7,113,2,1,,1,1,,1000,8,184,0.0,,2023-08-28 14:17:21,,8,4,,,,1,,2,,,,,,,,,,,,,,,,,,,
1415132418290487,815129911290487,,2022,44,1,7,113,3,1,,1,1,,1000,5,300,0.0,,2023-08-28 14:17:21,,8,4,,,,1,,2,,,,,,,,,,,,,,,,,,,
1415132419290487,815129911290487,,2022,44,1,7,113,4,1,,2,2,,2000,16,113,0.0,,2023-08-28 14:17:21,,8,4,,,,1,,2,,,,,,,,,,,,,,,,,,,
1415133262290487,815129903290487,,2022,44,1,7,127,1,2,,1,1,,1000,,,,,2023-08-28 14:17:21,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133263290487,815129903290487,,2022,44,1,7,127,2,2,,1,1,,1000,,,,,2023-08-28 14:17:21,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133264290487,815129903290487,,2022,44,1,7,127,3,2,,1,1,,1000,,,,,2023-08-28 14:17:21,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133265290487,815129903290487,,2022,44,1,7,127,4,2,,1,1,,1000,,,,,2023-08-28 14:17:21,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133059290487,815129930290487,,2022,44,1,7,145,1,2,,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133060290487,815129930290487,,2022,44,1,7,145,2,1,,2,2,,2000,10,54,0.1,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133061290487,815129930290487,,2022,44,1,7,145,3,1,,2,2,,2000,0,0,0.1,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133062290487,815129930290487,,2022,44,1,7,145,4,2,,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133091290487,815129931290487,,2022,44,1,7,156,1,1,,1,1,,1000,0,0,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133092290487,815129931290487,,2022,44,1,7,156,2,1,,1,1,,1200,0,0,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133093290487,815129931290487,,2022,44,1,7,156,3,1,,1,1,,1000,5,121,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133094290487,815129931290487,,2022,44,1,7,156,4,1,,3,3,,3000,9,106,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132945290487,815129925290487,,2022,44,1,7,160,1,2,,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132946290487,815129925290487,,2022,44,1,7,160,2,1,,1,2,,2100,35,40,0.0,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132947290487,815129925290487,,2022,44,1,7,160,3,2,,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132948290487,815129925290487,,2022,44,1,7,160,4,1,,3,3,,3000,5,80,0.0,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132964290487,815129926290487,,2022,44,1,7,221,1,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132965290487,815129926290487,,2022,44,1,7,221,2,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132966290487,815129926290487,,2022,44,1,7,221,3,1,,2,2,,2000,0,0,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132967290487,815129926290487,,2022,44,1,7,221,4,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132362290487,815129901290487,,2022,44,1,7,249,1,1,,1,1,,1300,30,240,0.0,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132363290487,815129901290487,,2022,44,1,7,249,2,2,,2,2,,2000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132364290487,815129901290487,,2022,44,1,7,249,3,2,,2,2,,2000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132365290487,815129901290487,,2022,44,1,7,249,4,1,,3,3,,3000,0,0,0.0,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132396290487,815129910290487,,2022,44,1,7,252,1,2,,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132397290487,815129910290487,,2022,44,1,7,252,2,2,,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132398290487,815129910290487,,2022,44,1,7,252,3,3,2,2,2,,2000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132399290487,815129910290487,,2022,44,1,7,252,4,2,,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133205290487,815129933290487,,2022,44,1,7,340,1,1,,1,1,,1000,7,190,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133206290487,815129933290487,,2022,44,1,7,340,2,1,,1,1,,1000,8,305,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133207290487,815129933290487,,2022,44,1,7,340,3,1,,1,1,,1200,4,0,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133208290487,815129933290487,,2022,44,1,7,340,4,1,,1,1,,1000,7,184,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132646290487,815129917290487,,2022,44,1,9,32,1,1,,1,1,,1230,0,0,0.0,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132647290487,815129917290487,,2022,44,1,9,32,2,1,,2,2,,2000,0,0,0.0,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132648290487,815129917290487,,2022,44,1,9,32,3,1,,2,2,,2000,0,0,0.0,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132649290487,815129917290487,,2022,44,1,9,32,4,2,,3,3,,3000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132786290487,815129920290487,,2022,44,1,9,67,1,1,,1,1,,1000,11,308,0.1,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132787290487,815129920290487,,2022,44,1,9,67,2,1,,1,1,,1000,10,300,0.1,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132788290487,815129920290487,,2022,44,1,9,67,3,1,,1,1,,1000,12,290,0.1,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132789290487,815129920290487,,2022,44,1,9,67,4,1,,1,1,,1000,8,279,0.1,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132386290487,815129908290487,,2022,44,1,9,80,4,1,,2,2,,2000,0,0,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132383290487,815129908290487,,2022,44,1,9,80,1,3,2,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132384290487,815129908290487,,2022,44,1,9,80,2,3,2,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132385290487,815129908290487,,2022,44,1,9,80,3,3,2,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133325290487,815129909290487,,2022,44,1,9,114,1,2,,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133326290487,815129909290487,,2022,44,1,9,114,2,2,,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133327290487,815129909290487,,2022,44,1,9,114,3,2,,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133328290487,815129909290487,,2022,44,1,9,114,4,2,,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132981290487,815129927290487,,2022,44,1,9,120,1,1,,1,1,,1000,5,160,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132982290487,815129927290487,,2022,44,1,9,120,2,1,,1,1,,1000,0,0,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132983290487,815129927290487,,2022,44,1,9,120,3,1,,1,1,,1000,5,170,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132984290487,815129927290487,,2022,44,1,9,120,4,1,,1,1,,1000,8,170,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132760290487,815129919290487,,2022,44,1,9,146,1,1,,1,1,,1000,0,0,0.0,,2023-08-28 14:17:21,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132761290487,815129919290487,,2022,44,1,9,146,2,1,,2,2,,2000,0,0,0.0,,2023-08-28 14:17:21,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132762290487,815129919290487,,2022,44,1,9,146,3,1,,2,2,,2000,0,0,0.3,,2023-08-28 14:17:21,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132763290487,815129919290487,,2022,44,1,9,146,4,1,,1,1,,1000,7,60,0.0,,2023-08-28 14:17:21,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133015290487,815129928290487,,2022,44,1,9,200,1,1,,1,1,,1000,5,5,0.0,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133016290487,815129928290487,,2022,44,1,9,200,2,1,,1,1,,1000,10,355,0.0,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133017290487,815129928290487,,2022,44,1,9,200,3,1,,1,1,,1000,0,0,0.0,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133018290487,815129928290487,,2022,44,1,9,200,4,1,,1,1,,1000,12,335,0.0,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132376290487,815129902290487,,2022,44,1,9,267,1,3,2,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132377290487,815129902290487,,2022,44,1,9,267,2,3,2,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132378290487,815129902290487,,2022,44,1,9,267,3,3,2,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132379290487,815129902290487,,2022,44,1,9,267,4,3,2,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132847290487,815129923290487,,2022,44,1,9,281,1,1,,1,1,,1000,6,360,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132848290487,815129923290487,,2022,44,1,9,281,2,1,,1,1,,1000,7,3,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132849290487,815129923290487,,2022,44,1,9,281,3,1,,1,1,,1000,4,0,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132850290487,815129923290487,,2022,44,1,9,281,4,1,,1,1,,1000,8,345,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133355290487,815129936290487,,2022,44,1,9,357,1,2,,1,1,,1000,,,,,2023-08-28 14:17:21,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133356290487,815129936290487,,2022,44,1,9,357,2,2,,1,1,,1000,,,,,2023-08-28 14:17:21,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133357290487,815129936290487,,2022,44,1,9,357,3,2,,1,1,,1000,,,,,2023-08-28 14:17:21,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133358290487,815129936290487,,2022,44,1,9,357,4,2,,1,1,,1000,,,,,2023-08-28 14:17:21,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133360290487,815129937290487,,2022,44,1,9,5603,1,2,,1,1,,1000,,,,,2023-08-28 14:17:21,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133361290487,815129937290487,,2022,44,1,9,5603,2,2,,1,1,,1000,,,,,2023-08-28 14:17:21,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133362290487,815129937290487,,2022,44,1,9,5603,3,2,,1,1,,1000,,,,,2023-08-28 14:17:21,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133363290487,815129937290487,,2022,44,1,9,5603,4,2,,1,1,,1000,,,,,2023-08-28 14:17:21,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1690399996290487,1097572188290487,,2023,44,1,1,253,1,2,,1,1,,1000,,,,,2024-11-08 08:22:10,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399997290487,1097572188290487,,2023,44,1,1,253,2,2,,1,1,,1000,,,,,2024-11-08 08:22:10,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399998290487,1097572188290487,,2023,44,1,1,253,3,2,,1,1,,1000,,,,,2024-11-08 08:22:10,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399999290487,1097572188290487,,2023,44,1,1,253,4,2,,1,1,,1000,,,,,2024-11-08 08:22:10,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690400036290487,1097572203290487,,2023,44,1,1,332,1,2,,1,1,,1000,,,,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690400037290487,1097572203290487,,2023,44,1,1,332,2,2,,1,1,,1000,,,,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690400038290487,1097572203290487,,2023,44,1,1,332,3,2,,1,1,,1000,,,,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690400039290487,1097572203290487,,2023,44,1,1,332,4,2,,1,1,,1000,,,,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399548290487,1097572180290487,,2023,44,1,3,14,1,1,,1,1,,1000,17,90,0.0,,2024-11-08 08:22:10,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399549290487,1097572180290487,,2023,44,1,3,14,2,1,,1,1,,1000,17,110,0.0,,2024-11-08 08:22:10,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399550290487,1097572180290487,,2023,44,1,3,14,3,1,,1,1,,1000,6,110,0.0,,2024-11-08 08:22:10,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399551290487,1097572180290487,,2023,44,1,3,14,4,1,,1,1,,1000,15,90,0.0,,2024-11-08 08:22:10,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399489290487,1097572179290487,,2023,44,1,3,64,1,1,,1,1,,1000,22,285,0.0,,2024-11-08 08:22:10,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399490290487,1097572179290487,,2023,44,1,3,64,2,1,,1,1,,1000,0,0,0.0,,2024-11-08 08:22:10,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399491290487,1097572179290487,,2023,44,1,3,64,3,1,,1,1,,1000,10,140,0.0,,2024-11-08 08:22:10,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399492290487,1097572179290487,,2023,44,1,3,64,4,1,,1,1,,1000,0,0,0.0,,2024-11-08 08:22:10,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399833290487,1097572198290487,,2023,44,1,3,140,1,1,,1,1,,1000,6,320,0.0,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399834290487,1097572198290487,,2023,44,1,3,140,2,1,,1,1,,1000,0,0,0.0,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399835290487,1097572198290487,,2023,44,1,3,140,3,1,,1,1,,1000,21,335,0.0,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399836290487,1097572198290487,,2023,44,1,3,140,4,1,,1,1,,1000,2,0,0.0,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690400016290487,1097572194290487,,2023,44,1,3,206,1,2,,1,1,,1000,,,,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690400017290487,1097572194290487,,2023,44,1,3,206,2,2,,1,1,,1000,,,,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690400018290487,1097572194290487,,2023,44,1,3,206,3,2,,1,1,,1000,,,,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690400019290487,1097572194290487,,2023,44,1,3,206,4,2,,1,1,,1000,,,,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399986290487,1097572176290487,,2023,44,1,3,210,1,2,,1,1,,1000,,,,,2024-11-08 08:22:07,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399987290487,1097572176290487,,2023,44,1,3,210,2,2,,1,1,,1000,,,,,2024-11-08 08:22:07,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399988290487,1097572176290487,,2023,44,1,3,210,3,2,,1,1,,1000,,,,,2024-11-08 08:22:07,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399989290487,1097572176290487,,2023,44,1,3,210,4,2,,1,1,,1000,,,,,2024-11-08 08:22:07,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399674290487,1097572183290487,,2023,44,1,5,38,1,3,2,1,1,,1000,,,,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399675290487,1097572183290487,,2023,44,1,5,38,2,3,2,1,1,,1000,,,,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399676290487,1097572183290487,,2023,44,1,5,38,3,3,2,1,1,,1000,,,,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399677290487,1097572183290487,,2023,44,1,5,38,4,1,,2,2,,2000,0,0,0.5,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399991290487,1097572187290487,,2023,44,1,5,167,1,2,,1,1,,1000,,,,,2024-11-08 08:22:10,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399992290487,1097572187290487,,2023,44,1,5,167,2,2,,1,1,,1000,,,,,2024-11-08 08:22:10,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399993290487,1097572187290487,,2023,44,1,5,167,3,2,,1,1,,1000,,,,,2024-11-08 08:22:10,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399994290487,1097572187290487,,2023,44,1,5,167,4,2,,1,1,,1000,,,,,2024-11-08 08:22:10,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399691290487,1097572184290487,,2023,44,1,5,222,1,1,,1,1,,1000,0,0,0.5,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399692290487,1097572184290487,,2023,44,1,5,222,2,1,,1,1,,1000,0,0,0.0,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690400007290487,1097572191290487,,2023,44,1,5,300,2,2,,1,1,,1000,,,,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399693290487,1097572184290487,,2023,44,1,5,222,3,1,,1,1,,1000,0,0,0.0,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399694290487,1097572184290487,,2023,44,1,5,222,4,1,,1,1,,1000,0,0,0.5,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690400006290487,1097572191290487,,2023,44,1,5,300,1,2,,1,1,,1000,,,,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690400008290487,1097572191290487,,2023,44,1,5,300,3,2,,1,1,,1000,,,,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690400009290487,1097572191290487,,2023,44,1,5,300,4,2,,1,1,,1000,,,,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399976290487,1097572172290487,,2023,44,1,5,319,1,2,,1,1,,1000,,,,,2024-11-08 08:22:08,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399977290487,1097572172290487,,2023,44,1,5,319,2,2,,1,1,,1000,,,,,2024-11-08 08:22:08,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399978290487,1097572172290487,,2023,44,1,5,319,3,2,,1,1,,1000,,,,,2024-11-08 08:22:08,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399979290487,1097572172290487,,2023,44,1,5,319,4,2,,1,1,,1000,,,,,2024-11-08 08:22:08,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690400001290487,1097572189290487,,2023,44,1,5,337,1,2,,1,1,,1000,,,,,2024-11-08 08:22:07,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690400002290487,1097572189290487,,2023,44,1,5,337,2,2,,1,1,,1000,,,,,2024-11-08 08:22:07,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690400003290487,1097572189290487,,2023,44,1,5,337,3,2,,1,1,,1000,,,,,2024-11-08 08:22:07,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690400004290487,1097572189290487,,2023,44,1,5,337,4,2,,1,1,,1000,,,,,2024-11-08 08:22:07,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
1690399786290487,1097572196290487,,2023,44,1,7,16,1,1,,1,1,,1000,0,0,0.0,,2024-11-08 08:22:11,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,
